Player Name,Date,Pitch ID,Pitch Type,Speed,Spin,Spin Efficiency (release),Spin Axis,VB (trajectory),HB (trajectory),Horizontal Angle,Release Angle,Release Height,Release Side,Gyro Degree (deg),Release Extension (ft),x0,y0,z0,Vx0 (f/s),Vy0 (f/s),Vz0 (f/s),ax0 (ft/s^2),ay0 (ft/s^2),az0 (ft/s^2),Serial Number,Note,Environment,Mode,Video Url,Unique ID,Device Serial Number,Horizontal Approach Angle,Vertical Approach Angle,Session Name,Intent Type
wake kouki,Sun Jun 21 2026 1:37:21 AM,1782005841,Fastball,112.66,1791.13,93.45,2:18,18.2,37.6,-3.76,2.94,1.13,0.92,20.85,1.865839,-0.86,15.67,1.17,1.97,-31.08,1.33,-2.89,3.77,-9.34,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/3db0e258-af3c-43ae-951f-13dbb00fbf4c.mp4,1581241@1782005841,RCE20ZDCO26R,-,-,untitled,-
wake kouki,Sun Jun 21 2026 1:37:41 AM,1782005861,Fastball,114.13,1747.51,89.59,2:10,20.5,33.2,-5.48,2.31,1.07,0.88,26.38,1.8143559,-0.79,15.67,1.1,2.94,-31.33,0.98,-2.89,6.58,-9.69,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/833de4f0-268f-4e7c-9013-d6014b8b838d.mp4,1581241@1782005861,RCE20ZDCO26R,-,-,untitled,-
wake kouki,Sun Jun 21 2026 1:37:59 AM,1782005879,Fastball,113.22,1779.78,94.74,1:56,29.2,32.3,-5.12,3.27,1.14,0.91,18.67,1.6090794,-0.81,15.67,1.21,2.71,-31.18,1.48,-2.49,2.67,-8.34,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/77687804-d442-4de4-af52-b6a7a60a21b9.mp4,1581241@1782005879,RCE20ZDCO26R,-,-,untitled,-
wake kouki,Sun Jun 21 2026 1:38:11 AM,1782005891,Fastball,117.04,1834.92,87.16,1:42,31.1,20,-4.63,3.17,1.15,0.86,29.36,1.7141647,-0.77,15.67,1.21,2.55,-32.08,1.55,-2.03,8.33,-7.49,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/47a5b24f-3125-464e-8bfa-10ad7cefecac.mp4,1581241@1782005891,RCE20ZDCO26R,-,-,untitled,-
wake kouki,Sun Jun 21 2026 1:38:43 AM,1782005923,Quick Fastball,110.06,1696.32,93.14,2:16,18.5,30.2,-3.83,1.94,1.11,0.86,21.35,2.0470028,-0.81,15.67,1.13,1.98,-30.37,0.83,-2.35,5.07,-8.57,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/3b247db7-6d7f-4c40-b1e2-8a1fe86151a0.mp4,1581241@1782005923,RCE20ZDCO26R,-,-,untitled,-
wake kouki,Sun Jun 21 2026 1:39:07 AM,1782005947,Quick Fastball,113.28,1769.41,85.58,1:36,30.4,23.9,-4.65,2.84,1.07,0.83,31.15,0,-0.8,15.67,1.09,2.52,-31.23,1.41,-2.33,7.99,-11.98,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/58626eef-4be8-4f45-9117-4480b7f0b415.mp4,1581241@1782005947,RCE20ZDCO26R,-,-,untitled,-
wake kouki,Sun Jun 21 2026 1:39:28 AM,1782005968,Quick Fastball,112.93,1767.96,86.71,1:44,28.3,19.9,-4.46,3.33,1.08,0.82,29.87,0,-0.78,15.67,1.1,2.41,-31.16,1.63,-1.82,4.28,-12.66,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/e9ad29ac-63cb-41f3-ae75-6b822f182533.mp4,1581241@1782005968,RCE20ZDCO26R,-,-,untitled,-
wake kouki,Sun Jun 21 2026 1:39:56 AM,1782005996,Slider,100.01,2182.98,34.1,9:06,2,-31.4,-1.48,5.43,0.97,0.98,70.07,1.7059536,-0.95,15.67,1.07,0.77,-27.49,2.24,1.55,3.93,-10.24,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/4a4151ed-cb3f-4c23-8278-178b118bd8dc.mp4,1581241@1782005996,RCE20ZDCO26R,-,-,untitled,-
wake kouki,Sun Jun 21 2026 1:40:17 AM,1782006017,Slider,98.71,2264.03,47.13,9:02,1.4,-44.5,-1.22,5.7,0.97,0.9,61.88,1.7961941,-0.88,15.67,1.06,0.66,-27.1,2.35,2.13,4.93,-10.52,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/81fb6536-24e5-4f11-b04e-500331f577b6.mp4,1581241@1782006017,RCE20ZDCO26R,-,-,untitled,-
wake kouki,Sun Jun 21 2026 1:41:03 AM,1782006063,TwoSeamFastball,111.16,1617.43,94.07,1:52,26.6,45.1,-3.1,3.92,1.1,0.91,19.84,0,-0.84,15.67,1.19,1.53,-30.54,1.7,-3.08,4.73,-8.94,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/1f82c403-e872-456c-90f1-debb6563d290.mp4,1581241@1782006063,RCE20ZDCO26R,-,-,untitled,-
wake kouki,Sun Jun 21 2026 1:41:23 AM,1782006083,TwoSeamFastball,112.6,1646.85,95.96,2:18,17.5,51.2,-3.07,4.28,1.11,0.93,16.35,0,-0.85,15.67,1.2,1.51,-30.88,1.94,-3.52,5.78,-8.51,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/62258adf-4295-45a2-aead-eae0883e1d95.mp4,1581241@1782006083,RCE20ZDCO26R,-,-,untitled,-
wake kouki,Sun Jun 21 2026 1:42:34 AM,1782006154,sinker,110.18,1506.16,94.18,2:14,17.7,45.3,-2.35,5.17,1.13,0.91,19.64,0,-0.86,15.67,1.25,1.11,-30.2,2.38,-2.94,5.44,-8.03,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/5e86ff0d-a315-4a65-bf60-51de7e2c3d3e.mp4,1581241@1782006154,RCE20ZDCO26R,-,-,untitled,-
wake kouki,Sun Jun 21 2026 1:42:54 AM,1782006174,sinker,109.91,1661.23,87.84,1:50,27.7,44.2,-2.64,5.02,1.11,0.9,28.55,1.5837288,-0.85,15.67,1.21,1.29,-30.17,2.35,-2.98,5.38,-8.38,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/d6931000-38a4-43df-824e-4a36967eb9e3.mp4,1581241@1782006174,RCE20ZDCO26R,-,-,untitled,-
wake kouki,Sun Jun 21 2026 1:43:10 AM,1782006190,sinker,109.36,1714.71,93.47,2:00,25.8,45.4,-3.51,3.31,1.09,0.89,20.83,1.8307915,-0.84,15.67,1.14,1.76,-30.09,1.46,-3.21,5.72,-9.53,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/18d409fb-5f9a-4480-8ba1-ae96c8214c4b.mp4,1581241@1782006190,RCE20ZDCO26R,-,-,untitled,-
hocchi kanta,Sun Jun 21 2026 1:53:09 AM,1782006789,Fastball,116.2,1694.09,69.44,12:14,37.6,-6,0.21,-0.08,1.55,0.04,46.02,1.7389336,-0.04,15.67,1.55,-0.1,-32.09,-0.27,0.45,5.85,-6.99,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/a501c88f-a8bf-4779-b05f-df48029968a6.mp4,1603142@1782006789,RCE20ZDCO26R,-,-,untitled,-
hocchi kanta,Sun Jun 21 2026 1:53:50 AM,1782006830,Fastball,115.09,1692.6,86.37,12:00,44.9,-20.4,2.66,-0.68,1.51,0.05,30.26,0,-0.08,15.67,1.51,-1.45,-31.84,-0.54,1.76,4.99,-8.4,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/c531cc4d-20ad-42fe-87e8-24e291fa45d0.mp4,1603142@1782006830,RCE20ZDCO26R,-,-,untitled,-
hocchi kanta,Sun Jun 21 2026 1:54:30 AM,1782006870,Fastball,115.32,1642.67,70.25,12:20,36.4,-2.4,1.35,-0.26,1.52,0.06,45.37,1.9540081,-0.08,15.67,1.52,-0.75,-31.88,-0.34,0.3,5.51,-7.69,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/0e480bec-d14b-47a2-9b6c-8919956e4e2e.mp4,1603142@1782006870,RCE20ZDCO26R,-,-,untitled,-
hocchi kanta,Sun Jun 21 2026 1:55:14 AM,1782006914,Quick Fastball,111.8,1729.42,79.37,11:42,44.1,-8.6,0.78,-0.22,1.56,0.02,37.47,1.8314915,-0.03,15.67,1.55,-0.4,-30.92,-0.34,0.64,4.32,-7.29,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/85b32a58-c344-45ef-bb9a-259e0df50f61.mp4,1603142@1782006914,RCE20ZDCO26R,-,-,untitled,-
hocchi kanta,Sun Jun 21 2026 1:56:22 AM,1782006982,Quick Fastball,115.38,1782.27,70.49,12:14,38.9,-15.7,0.31,-0.55,1.55,0.08,45.18,1.8884487,-0.08,15.67,1.54,-0.14,-31.91,-0.5,1.17,5.06,-7.06,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/eca2d86c-c6b6-4458-b23d-89ea4160e0c0.mp4,1603142@1782006982,RCE20ZDCO26R,-,-,untitled,-
hocchi kanta,Sun Jun 21 2026 1:56:58 AM,1782007018,Slider,106.7,2020.52,26.96,6:16,-15.9,-15.3,-0.84,1.95,1.5,0.14,74.36,1.7546482,-0.12,15.67,1.53,0.46,-29.48,0.67,0.88,4,-9.92,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/4abf1be1-3c26-4554-935a-a68ffddcb48a.mp4,1603142@1782007018,RCE20ZDCO26R,-,-,untitled,-
hocchi kanta,Sun Jun 21 2026 1:57:19 AM,1782007039,Slider,107.36,2017.98,47.99,6:12,-29,-6.4,-0.25,3.06,1.5,0.19,61.32,1.7693729,-0.18,15.67,1.54,0.14,-29.63,1.23,0.37,4.56,-10.77,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/3fa8d622-44f1-437e-8754-3099cd4f9be3.mp4,1603142@1782007039,RCE20ZDCO26R,-,-,untitled,-
hocchi kanta,Sun Jun 21 2026 1:57:39 AM,1782007059,Slider,103.5,1991.59,53.29,6:58,-27.8,-6.8,-0.24,6.43,1.47,0.19,57.8,1.7167797,-0.18,15.67,1.58,0.13,-28.39,2.79,0.36,4.81,-11.79,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/1fcfa8f7-d18d-449f-9ee6-ef62b55e7364.mp4,1603142@1782007059,RCE20ZDCO26R,-,-,untitled,-
hocchi kanta,Sun Jun 21 2026 1:59:00 AM,1782007140,CurveBall,98.6,1733.62,58.98,6:16,-32.5,2.7,0.44,4.14,1.63,0.08,53.86,0,-0.07,15.67,1.58,-0.21,-27.46,2.27,-0.12,5.77,-12.16,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/6deea2ac-daea-40de-94ce-af3eee8307df.mp4,1603142@1782007140,RCE20ZDCO26R,-,-,untitled,-
hocchi kanta,Sun Jun 21 2026 1:59:25 AM,1782007165,縦すら,99,1752.45,61.96,6:34,-33.6,-11.6,1.13,7.21,1.52,0.05,51.72,1.920187,-0.06,15.67,1.62,-0.52,-27.11,3.09,0.69,5.54,-11.59,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/c05e30e7-8ce7-4bd3-bfc6-526e360034e5.mp4,1603142@1782007165,RCE20ZDCO26R,-,-,untitled,-
hocchi kanta,Sun Jun 21 2026 2:00:07 AM,1782007207,縦すら,100.51,1687.52,69.03,5:42,-39.9,-4.7,1.13,3.88,1.5,0.02,46.34,1.6717072,-0.04,15.67,1.57,-0.54,-27.66,1.47,0.34,4.86,-10.64,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/8397fc08-7542-4841-87fe-555083ce8948.mp4,1603142@1782007207,RCE20ZDCO26R,-,-,untitled,-
hocchi kanta,Sun Jun 21 2026 2:00:30 AM,1782007230,縦すら,101.77,1407.15,88.24,5:14,-40,-23.3,0.5,4.72,1.46,0.07,-28.06,0,-0.07,15.67,1.5,-0.22,-28.08,2.1,1.38,5.54,-13.58,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/65f8b702-9bc3-4049-afa5-71f5e2c4a66e.mp4,1603142@1782007230,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:38:25 AM,1782009505,Fastball,114.77,1528.71,95.28,1:24,37.5,25.7,-1.17,2.01,1.38,0.18,17.68,1.5951462,-0.16,15.67,1.42,0.58,-31.64,0.87,-1.87,5.87,-6.88,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/d3381652-1fef-468f-bf3f-25e7d0e4a50b.mp4,1581243@1782009505,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:38:44 AM,1782009524,Fastball,113.11,1521.97,94.42,1:30,35.9,21,-0.81,2.32,1.37,0.14,19.24,1.4781933,-0.12,15.67,1.42,0.38,-31.18,0.97,-1.46,5.09,-7.42,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/b9d8a400-4c72-4d15-916e-9a5895030907.mp4,1581243@1782009524,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:39:01 AM,1782009541,Fastball,115.06,1574,95.82,1:28,36.3,19,-1.47,0.81,1.37,0.15,16.62,1.8267899,-0.13,15.67,1.38,0.78,-31.75,0.23,-1.49,6.61,-7.69,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/b451d93c-82a2-4059-8e90-b415429d8716.mp4,1581243@1782009541,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:39:18 AM,1782009558,Fastball,114.8,1516.95,91.37,1:34,33,25.7,-3.15,3.3,1.37,0.19,23.98,1.4908772,-0.12,15.67,1.44,1.67,-31.52,1.51,-2.05,6.59,-8.11,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/12b63898-32c9-4e6d-9c4d-ae5665a5eaa1.mp4,1581243@1782009558,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:39:37 AM,1782009577,Fastball,114.67,1559.82,95.25,1:22,38.9,28.6,-1.59,2.32,1.38,0.13,17.72,1.4695625,-0.1,15.67,1.43,0.8,-31.54,1,-2.06,6.67,-6.95,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/3a63a198-1283-4a9f-8cca-8a03a3f3964e.mp4,1581243@1782009577,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:40:04 AM,1782009604,Quick Fastball,114.02,1556.2,95.78,1:24,37.9,25.4,-1.77,2.64,1.38,0.13,16.7,1.58741,-0.09,15.67,1.43,0.9,-31.4,1.16,-1.87,6,-8.1,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/65e2e5a1-aeff-44e6-9126-5b262cf29de1.mp4,1581243@1782009604,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:40:24 AM,1782009624,Quick Fastball,115.32,1526.56,98.88,1:20,39.7,21.2,-1.31,2.07,1.37,0.22,8.58,1.7152615,-0.19,15.67,1.41,0.68,-31.79,0.9,-1.61,6.51,-7.84,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/9bea6a95-003f-4017-b8a0-0978b95fcb35.mp4,1581243@1782009624,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:40:44 AM,1782009644,Quick Fastball,116.36,1581.97,98.74,1:34,35.9,33.3,-1.91,1.77,1.39,0.19,9.12,1.5362816,-0.15,15.67,1.43,0.98,-32.04,0.72,-2.51,6.42,-7.34,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/c6607d68-0a3e-41e7-a6a6-82318f9eb575.mp4,1581243@1782009644,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:41:22 AM,1782009682,TwoSeamFastball,115.05,1553.36,98.73,1:34,35.7,42.6,-0.03,1.07,1.35,0.18,9.13,1.66963,-0.19,15.67,1.37,-0.08,-31.74,0.32,-2.93,6.21,-8.24,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/493a4585-c08c-43ca-8aff-78373062fcf1.mp4,1581243@1782009682,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:41:42 AM,1782009702,TwoSeamFastball,112.56,1582.83,99.92,1:32,37.6,37,-1.23,2.09,1.36,0.16,2.26,1.5878906,-0.13,15.67,1.39,0.57,-31.05,0.83,-2.55,4.99,-8.16,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/d6f347be-d2a2-427d-ab13-803a7d75aa3f.mp4,1581243@1782009702,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:42:01 AM,1782009721,TwoSeamFastball,112.68,1514.32,99.86,1:36,35,39.8,-1.09,-0.16,1.37,0.15,-2.99,1.6738949,-0.13,15.67,1.36,0.5,-31.1,-0.37,-2.76,5.41,-8.11,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/6256d8ab-b9da-4525-8c5b-7bb7ec7e2c66.mp4,1581243@1782009721,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:42:32 AM,1782009752,Slider,97.03,2005.76,53.47,6:56,-29.3,-40.8,-2.02,5.35,1.37,0.16,57.68,1.6864433,-0.12,15.67,1.47,1.02,-26.62,2.08,1.77,4.98,-10.7,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/6c11e0ab-07e7-4546-a913-03aa4cfd51ed.mp4,1581243@1782009752,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:42:47 AM,1782009767,Slider,95.31,2017.52,63.12,7:42,-25.5,-37.8,-1.28,6.53,1.34,0.25,50.86,1.500927,-0.22,15.67,1.47,0.66,-26.06,2.49,1.58,4.94,-10.88,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/fc343bee-a075-4ec6-934b-56fb8d5b043a.mp4,1581243@1782009767,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:43:03 AM,1782009783,Slider,94.75,2024.35,55.88,7:02,-29.7,-45.5,-0.01,4.65,1.36,0.26,56.02,1.7647743,-0.26,15.67,1.43,0.09,-26.05,1.7,2.09,4.86,-11.38,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/6dfee972-8f66-479d-8fe2-6fcc9337573c.mp4,1581243@1782009783,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:43:31 AM,1782009811,Cutter,103.79,1735.78,24.59,11:48,14.9,-13.4,-0.72,3.94,1.39,0.24,75.77,1.4768677,-0.23,15.67,1.47,0.39,-28.51,1.56,0.65,5.58,-9.29,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/d37bad38-7bd7-4c53-870a-44b89574c876.mp4,1581243@1782009811,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:43:50 AM,1782009830,Cutter,103.86,1749.93,3,12:28,2,-15.4,1.01,5.24,1.34,0.13,88.28,1.5197773,-0.15,15.67,1.45,-0.47,-28.53,2.21,0.93,4.49,-9.75,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/0dc7dc9d-6093-41f9-af95-164c573049b2.mp4,1581243@1782009830,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:44:08 AM,1782009848,Cutter,102.63,1789.34,15.38,9:36,3.1,-9.8,-0.11,4.86,1.38,0.21,81.15,1.4743481,-0.2,15.67,1.48,0.08,-28.19,1.97,0.51,4.68,-9.78,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/2b903ff6-d212-4899-9a71-6c945a0300af.mp4,1581243@1782009848,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:44:27 AM,1782009867,CurveBall,90.74,2030.37,76.88,7:18,-38.1,-42.9,1.28,5.93,1.41,0.17,39.75,1.6064396,-0.2,15.67,1.52,-0.47,-24.85,2.07,1.86,4.65,-11.47,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/cf75cd79-a802-465a-a7c6-dd338d7b9636.mp4,1581243@1782009867,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:44:46 AM,1782009886,CurveBall,93.11,2031.13,59.12,7:02,-32.2,-29.8,-0.36,4.74,1.41,0.15,53.76,1.6395092,-0.14,15.67,1.49,0.22,-25.58,1.63,1.28,4.53,-11.66,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/191dcb4e-d939-4f5a-b5cd-dbc9a81e2ade.mp4,1581243@1782009886,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:45:08 AM,1782009908,CurveBall,87.43,1851.01,71.34,7:02,-38.7,-39.3,1.4,6.83,1.42,0.11,44.49,1.5871887,-0.14,15.67,1.55,-0.51,-23.92,2.34,1.6,3.85,-11.24,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/ad170daf-0fb9-4eaf-acf1-cdce4815f317.mp4,1581243@1782009908,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:45:56 AM,1782009956,フォーク,103.27,716.94,66.33,2:52,1.6,-11.2,-0.08,4.93,1.4,0.18,48.45,1.7076244,-0.18,15.67,1.49,0.06,-28.38,2.17,0.61,5.33,-8.04,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/d998a1c0-556b-4a75-b3c8-bbb088e85be7.mp4,1581243@1782009956,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:46:12 AM,1782009972,フォーク,102.72,662.83,96.5,4:00,-16.7,17.5,-0.62,2.59,1.38,0.16,15.2,1.8172588,-0.15,15.67,1.42,0.27,-28.35,0.93,-1.03,4.44,-10.92,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/5829c3ef-9f20-4fcb-8b0a-9082e7c9ebf8.mp4,1581243@1782009972,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:46:38 AM,1782009998,フォーク,102.43,748.04,79.48,3:24,-6.7,12.9,-0.97,4.04,1.41,0.15,37.37,1.4742794,-0.13,15.67,1.49,0.44,-28.18,1.54,-0.76,4.35,-10.28,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/cbf5f752-8d53-430e-a689-8e0e73354259.mp4,1581243@1782009998,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:47:14 AM,1782010034,ChangeUp,98.02,746.26,96.27,2:52,2.3,34.8,-0.48,4.6,1.37,0.17,15.7,1.752224,-0.16,15.67,1.45,0.16,-26.97,1.79,-1.78,4.4,-10.48,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/7b92c20d-c57e-4c00-8fcf-7dd05073b522.mp4,1581243@1782010034,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:47:31 AM,1782010051,ChangeUp,99.96,1026.45,94.05,2:24,12.8,36.9,-2.16,2.95,1.39,0.21,19.87,0,-0.15,15.67,1.45,0.94,-27.52,0.98,-2.01,3.79,-8.8,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/99f17066-a2d6-4383-a741-ea3c503f135c.mp4,1581243@1782010051,RCE20ZDCO26R,-,-,untitled,-
murata seiichiro,Sun Jun 21 2026 2:47:48 AM,1782010068,ChangeUp,96.61,871.3,95.33,2:34,9.1,35.2,-1.05,4.84,1.37,0.16,17.57,1.3936596,-0.13,15.67,1.47,0.4,-26.46,1.75,-1.69,5.3,-9.96,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/41b108ea-0558-4ea8-a82c-9c4bf3084915.mp4,1581243@1782010068,RCE20ZDCO26R,-,-,untitled,-
nishida hinata,Sun Jun 21 2026 3:01:57 AM,1782010917,Fastball,107.06,1434.24,95.38,10:06,26.5,-48.3,4.18,4.07,1.3,-0.46,-17.48,0,0.34,15.67,1.41,-1.98,-29.27,1.58,3.01,5.25,-8.81,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/4894e783-221b-469d-a426-4871f386071a.mp4,1603141@1782010917,RCE20ZDCO26R,-,-,untitled,-
nishida hinata,Sun Jun 21 2026 3:02:38 AM,1782010958,Fastball,106.84,1492.93,96.91,10:40,38.2,-61.8,6.16,3.01,1.31,-0.48,-14.28,0,0.29,15.67,1.39,-2.94,-29.15,1.07,3.91,5.27,-8.2,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/2956b45d-fa21-446f-876c-cfaa670343ed.mp4,1603141@1782010958,RCE20ZDCO26R,-,-,untitled,-
nishida hinata,Sun Jun 21 2026 3:02:57 AM,1782010977,Fastball,103.78,1516.35,96.24,10:06,27.6,-36.9,3.29,0.18,1.4,-0.23,-15.75,0,0.31,15.67,1.38,-1.8,-28.98,0.44,3.18,4.4,-7.54,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/b9d404b9-8525-41e9-b3c2-3cb2541d0086.mp4,1603141@1782010977,RCE20ZDCO26R,-,-,untitled,-
